0	1
1	3
2	3
3	4
4	6
5	7
6	7
7	8
8	8
9	9
10	11
11	12
12	12
13	13
14	13
15	14
16	16
17	17
18	17
19	18
20	18
21	19
22	21
23	22
24	22
25	23
26	23
27	24
28	26
29	26
30	26
31	27
32	27
33	28
34	30
35	31
36	31
37	32
38	32
39	33
40	35
41	36
42	36
43	37
44	37
45	38
46	40
47	41
48	41
49	42
50	42
51	43
52	45
53	46
54	46
55	47
56	47
57	48
58	50
59	51
60	51
61	51
62	53
63	54
64	54
65	55
66	55
67	56
68	58
69	59
70	59
71	60
72	60
73	61
74	63
75	64
76	63
77	63
78	64
79	64
80	65
81	67
82	68
83	68
84	69
85	69
86	70
87	72
88	73
89	73
90	74
91	74
92	75
93	77
94	78
95	78
96	79
97	79
98	80
99	82
100	83
101	83
102	84
103	84
104	85
105	87
106	88
107	88
108	88
109	90
110	91
111	91
112	92
113	92
114	93
115	95
116	96
117	96
118	97
119	97
120	98
121	100
122	101
123	100
124	100
125	101
126	101
127	102
128	104
129	105
130	105
131	106
132	106
133	107
134	109
135	110
136	110
137	111
138	111
139	112
140	114
141	115
142	115
143	116
144	116
145	117
146	119
147	120
148	120
149	121
150	121
151	122
152	124
153	125
154	125
155	125
156	127
157	128
158	128
159	129
160	129
161	130
162	132
163	133
164	133
165	134
166	134
167	135
168	137
169	138
170	137
171	137
172	138
173	138
174	139
175	141
176	142
177	142
178	143
179	143
180	144
181	146
182	147
183	147
184	148
185	148
186	149
187	151
188	152
189	152
190	153
191	153
192	154
193	156
194	157
195	157
196	158
197	158
198	159
199	161
200	162
201	162
202	162
203	164
204	165
205	165
206	166
207	166
208	167
209	169
210	170
211	170
212	171
213	171
214	172
215	174
216	175
217	174
218	174
219	175
220	175
221	176
222	178
223	179
224	179
225	180
226	180
227	181
228	183
229	184
230	184
231	185
232	185
233	186
234	188
235	189
236	189
237	190
238	190
239	191
240	193
241	194
242	194
243	195
244	195
245	196
246	198
247	199
248	199
249	199
250	201
251	202
252	202
253	203
254	203
255	204
256	206
257	207
258	207
259	208
260	208
261	209
262	211
263	212
264	211
265	211
266	212
267	212
268	213
269	215
270	216
271	216
272	217
273	217
274	218
275	220
276	221
277	221
278	222
279	222
280	223
281	225
282	226
283	226
284	227
285	227
286	228
287	230
288	231
289	231
290	232
291	232
292	233
293	235
294	236
295	236
296	236
297	238
298	239
299	239
300	240
301	240
302	241
303	243
304	244
305	244
306	245
307	245
308	246
309	248
310	249
311	248
312	248
313	249
314	249
315	250
316	252
317	253
318	253
319	254
320	254
321	255
322	257
323	258
324	258
325	259
326	259
327	260
328	262
329	263
330	263
331	264
332	264
333	265
334	267
335	268
336	268
337	269
338	269
339	270
340	272
341	273
342	273
343	273
344	275
345	276
346	276
347	277
348	277
349	278
350	280
351	281
352	281
353	282
354	282
355	283
356	285
357	286
358	285
359	285
360	285
361	287
362	288
363	288
364	289
365	289
366	290
367	292
368	293
369	293
370	294
371	294
372	295
373	297
374	298
375	298
376	299
377	299
378	300
379	302
380	303
381	303
382	304
383	304
384	305
385	307
386	308
387	308
388	309
389	308
390	310
391	311
392	311
393	312
394	312
395	313
396	315
397	316
398	316
399	317
400	317
401	318
402	320
403	321
404	320
405	320
406	321
407	321
408	322
409	324
410	325
411	325
412	326
413	326
414	327
415	329
416	330
417	330
418	331
419	331
420	332
421	334
422	335
423	335
424	336
425	336
426	337
427	339
428	340
429	340
430	341
431	341
432	342
433	344
434	345
435	345
436	345
437	347
438	348
439	348
440	349
441	349
442	350
443	352
444	353
445	353
446	354
447	354
448	355
449	357
450	358
451	357
452	356
453	357
454	357
455	357
456	357
457	358
458	358
459	359
460	361
461	362
462	362
463	363
464	363
465	364
466	366
467	367
468	367
469	368
470	368
471	369
472	371
473	372
474	372
475	373
476	373
477	374
478	376
479	377
480	377
481	378
482	378
483	379
484	381
485	382
486	382
487	382
488	384
489	385
490	385
491	386
492	386
493	387
494	389
495	390
496	390
497	391
498	391
499	392
500	394
501	395
502	394
503	394
504	395
505	395
506	396
507	398
508	399
509	399
510	400
511	400
512	401
513	403
514	404
515	404
516	405
517	405
518	406
519	408
520	409
521	409
522	410
523	410
524	411
525	413
526	414
527	414
528	415
529	415
530	416
531	418
532	419
533	419
534	419
535	421
536	422
537	422
538	423
539	423
540	424
541	426
542	427
543	427
544	428
545	428
546	429
547	431
548	432
549	431
550	431
551	432
552	432
553	433
554	435
555	436
556	436
557	437
558	437
559	438
560	440
561	441
562	441
563	442
564	442
565	443
566	445
567	446
568	446
569	447
570	447
571	448
572	450
573	451
574	451
575	452
576	452
577	453
578	455
579	456
580	456
581	456
582	458
583	459
584	459
585	460
586	460
587	461
588	463
589	464
590	464
591	465
592	465
593	466
594	468
595	469
596	468
597	468
598	469
599	469
600	470
601	472
602	473
603	473
604	474
605	474
606	475
607	477
608	478
609	478
610	479
611	479
612	480
613	482
614	483
615	483
616	484
617	484
618	485
619	487
620	488
621	488
622	489
623	489
624	490
625	492
626	493
627	493
628	493
629	495
630	496
631	496
632	497
633	497
634	498
635	500
636	501
637	501
638	502
639	502
640	503
641	505
642	506
643	505
644	505
645	506
646	506
647	507
648	509
649	510
650	510
651	511
652	511
653	512
654	514
655	515
656	515
657	516
658	516
659	517
660	519
661	520
662	520
663	521
664	521
665	522
666	524
667	525
668	525
669	526
670	526
671	527
672	529
673	530
674	530
675	530
676	532
677	533
678	533
679	534
680	534
681	535
682	537
683	538
684	538
685	539
686	539
687	540
688	542
689	543
690	542
691	542
692	543
693	543
694	544
695	546
696	547
697	546
698	546
699	547
700	547
701	548
702	550
703	551
704	551
705	552
706	552
707	553
708	555
709	556
710	556
711	557
712	557
713	558
714	560
715	561
716	561
717	562
718	562
719	563
720	565
721	566
722	566
723	567
724	567
725	568
726	570
727	571
728	571
729	571
730	573
731	574
732	574
733	575
734	575
735	576
736	578
737	579
738	579
739	580
740	580
741	581
742	583
743	584
744	583
745	583
746	584
747	584
748	585
749	587
750	588
751	588
752	589
753	589
754	590
755	592
756	593
757	593
758	594
759	594
760	595
761	597
762	598
763	598
764	599
765	599
766	600
767	602
768	603
769	603
770	604
771	604
772	605
773	607
774	608
775	608
776	608
777	610
778	611
779	611
780	612
781	612
782	613
783	615
784	616
785	616
786	617
787	617
788	618
789	620
790	621
791	620
792	620
793	621
794	621
795	622
796	624
797	625
798	625
799	626
800	626
801	627
802	629
803	630
804	630
805	631
806	631
807	632
808	634
809	635
810	635
811	636
812	636
813	637
814	639
815	640
816	640
817	641
818	641
819	642
820	644
821	645
822	645
823	645
824	647
825	648
826	648
827	649
828	649
829	650
830	652
831	653
832	653
833	654
834	654
835	655
836	657
837	658
838	657
839	657
840	657
841	659
842	660
843	660
844	661
845	661
846	662
847	664
848	665
849	665
850	666
851	666
852	667
853	669
854	670
855	670
856	671
857	671
858	672
859	674
860	675
861	675
862	676
863	676
864	677
865	679
866	680
867	680
868	681
869	680
870	682
871	683
872	683
873	684
874	684
875	685
876	687
877	688
878	688
879	689
880	689
881	690
882	692
883	693
884	692
885	692
886	693
887	693
888	694
889	696
890	697
891	697
892	698
893	698
894	699
895	701
896	702
897	702
898	703
899	703
900	704
901	706
902	707
903	707
904	708
905	708
906	709
907	711
908	712
909	712
910	713
911	713
912	714
913	716
914	717
915	717
916	717
917	719
918	720
919	720
920	721
921	721
922	722
923	724
924	725
925	725
926	726
927	726
928	727
929	729
930	730
931	729
932	729
933	730
934	730
935	731
936	733
937	734
938	734
939	735
940	735
941	736
942	738
943	739
944	739
945	740
946	740
947	741
948	743
949	744
950	744
951	745
952	745
953	746
954	748
955	749
956	749
957	750
958	750
959	751
960	753
961	754
962	754
963	754
964	756
965	757
966	757
967	758
968	758
969	759
970	761
971	762
972	762
973	763
974	763
975	764
976	766
977	767
978	766
979	766
980	767
981	767
982	768
983	770
984	771
985	770
986	770
987	771
988	771
989	772
990	774
991	775
992	775
993	776
994	776
995	777
996	779
997	780
998	780
999	781
1000	781
1001	782
1002	784
1003	785
1004	785
1005	786
1006	786
1007	787
1008	789
1009	790
1010	790
1011	791
1012	791
1013	792
1014	794
1015	795
1016	795
1017	795
1018	797
1019	798
1020	798
1021	799
1022	799
1023	800
1024	802
1025	803
1026	803
1027	804
1028	804
1029	805
1030	807
1031	808
1032	807
1033	807
1034	808
1035	808
1036	809
1037	811
1038	812
1039	812
1040	813
1041	813
1042	814
1043	816
1044	817
1045	817
1046	818
1047	818
1048	819
1049	821
1050	822
1051	822
1052	823
1053	823
1054	824
1055	826
1056	827
1057	827
1058	828
1059	828
1060	829
1061	831
1062	832
1063	832
1064	832
1065	834
1066	835
1067	835
1068	836
1069	836
1070	837
1071	839
1072	840
1073	840
1074	841
1075	841
1076	842
1077	844
1078	845
1079	844
1080	844
1081	845
1082	845
1083	846
1084	848
1085	849
1086	849
1087	850
1088	850
1089	851
1090	853
1091	854
1092	854
1093	855
1094	855
1095	856
1096	858
1097	859
1098	859
1099	860
1100	860
1101	861
1102	863
1103	864
1104	864
1105	865
1106	865
1107	866
1108	868
1109	869
1110	869
1111	869
1112	871
1113	872
1114	872
1115	873
1116	873
1117	874
1118	876
1119	877
1120	877
1121	878
1122	878
1123	879
1124	881
1125	882
1126	881
1127	881
1128	882
1129	882
1130	883
1131	885
1132	886
1133	886
1134	887
1135	887
1136	888
1137	890
1138	891
1139	891
1140	892
1141	892
1142	893
1143	895
1144	896
1145	896
1146	897
1147	897
1148	898
1149	900
1150	901
1151	901
1152	902
1153	902
1154	903
1155	905
1156	906
1157	906
1158	906
1159	908
1160	909
1161	909
1162	910
1163	910
1164	911
1165	913
1166	914
1167	914
1168	915
1169	915
1170	916
1171	918
1172	919
1173	918
1174	918
1175	919
1176	919
1177	920
1178	922
1179	923
1180	923
1181	924
1182	924
1183	925
1184	927
1185	928
1186	928
1187	929
1188	929
1189	930
1190	932
1191	933
1192	933
1193	934
1194	934
1195	935
1196	937
1197	938
1198	938
1199	939
1200	939
1201	940
1202	942
1203	943
1204	943
1205	943
1206	945
1207	946
1208	946
1209	947
1210	947
1211	948
1212	950
1213	951
1214	951
1215	952
1216	952
1217	953
1218	955
1219	956
1220	955
1221	955
1222	956
1223	956
1224	957
1225	959
1226	960
1227	960
1228	961
1229	961
1230	962
1231	964
1232	965
1233	965
1234	966
1235	966
1236	967
1237	969
1238	970
1239	970
1240	971
1241	971
1242	972
1243	974
1244	975
1245	975
1246	976
1247	976
1248	977
1249	979
1250	980
1251	980
1252	980
1253	982
1254	983
1255	983
1256	984
1257	984
1258	985
