0	1
1	2
2	3
3	4
4	4
5	6
6	8
7	8
8	9
9	10
10	11
11	12
12	13
13	14
14	15
15	16
16	18
17	18
18	18
19	18
20	18
21	18
22	18
23	18
24	18
25	18
26	18
27	18
28	18
29	18
30	18
31	20
32	21
33	22
34	23
35	24
36	25
37	26
38	27
39	28
40	29
41	30
42	31
43	32
44	32
45	33
46	34
47	35
48	36
49	37
50	38
51	39
52	39
53	39
54	39
55	39
56	39
57	39
58	39
59	41
60	41
61	42
62	42
63	44
64	44
65	45
66	45
67	47
68	49
69	49
70	51
71	51
72	51
73	53
74	53
75	55
76	55
77	57
78	57
79	59
80	59
81	61
82	61
83	63
84	63
85	63
86	62
87	62
88	62
89	62
90	62
91	63
92	64
93	65
94	65
95	66
96	67
97	68
98	69
99	70
100	71
101	72
102	73
103	74
104	75
105	76
106	77
107	78
108	79
109	80
110	81
111	82
112	83
113	84
114	85
115	86
116	87
117	87
118	88
119	89
120	90
121	90
122	91
123	92
124	93
125	94
126	95
127	96
128	96
129	97
130	98
131	99
132	100
133	100
134	101
135	102
136	103
137	104
138	104
139	105
140	105
141	106
142	106
143	107
144	108
145	109
146	110
147	111
148	112
149	113
150	114
151	115
152	116
153	116
154	118
155	118
156	120
157	122
158	122
159	122
160	124
161	124
162	126
163	126
164	128
165	128
166	128
167	128
168	128
169	127
170	127
171	127
172	129
173	129
174	129
175	129
176	129
177	129
178	131
179	131
180	131
181	130
182	130
183	130
184	130
185	129
186	131
187	131
188	131
189	131
190	131
191	131
192	133
193	133
194	133
195	133
196	133
197	132
198	131
199	131
200	131
201	131
202	131
203	130
204	130
205	130
206	132
207	132
208	132
209	131
210	131
211	131
212	131
213	133
214	135
215	135
216	135
217	135
218	134
219	134
220	134
221	134
222	136
223	136
224	136
225	136
226	135
227	135
228	135
229	135
230	137
231	137
232	137
233	137
234	137
235	137
236	137
237	139
238	139
239	139
240	139
241	139
242	139
243	139
244	141
245	141
246	141
247	141
248	141
249	141
250	143
251	143
252	143
253	143
254	143
255	143
256	143
257	143
258	145
259	145
260	147
261	147
262	148
263	148
264	149
265	151
266	151
267	152
268	152
269	153
270	154
271	155
272	156
273	157
274	158
275	158
276	159
277	160
278	160
279	161
280	162
281	163
282	163
283	164
284	164
285	165
286	166
287	167
288	167
289	168
290	169
291	170
292	171
293	172
294	173
295	174
296	175
297	176
298	177
299	178
300	179
301	180
302	181
303	182
304	183
305	184
306	185
307	186
308	187
309	188
310	189
311	190
312	191
313	192
314	193
315	194
316	195
317	196
318	197
319	198
320	198
321	199
322	200
323	201
324	202
325	203
326	204
327	204
328	205
329	206
330	207
331	207
332	208
333	209
334	210
335	211
336	212
337	213
338	214
339	214
340	215
341	216
342	217
343	218
344	219
345	220
346	221
347	222
348	223
349	224
350	225
351	226
352	226
353	227
354	228
355	229
356	230
357	231
358	232
359	233
360	234
361	235
362	235
363	236
364	237
365	238
366	239
367	240
368	241
369	241
370	242
371	243
372	244
373	245
374	246
375	247
376	248
377	248
378	249
379	250
380	250
381	251
382	252
383	253
384	254
385	255
386	256
387	256
388	257
389	258
390	259
391	260
392	261
393	262
394	263
395	264
396	265
397	266
398	267
399	267
400	268
401	269
402	270
403	271
404	272
405	273
406	274
407	275
408	276
409	277
410	278
411	279
412	280
413	281
414	282
415	282
416	283
417	284
418	285
419	285
420	286
421	288
422	288
423	287
424	287
425	287
426	287
427	287
428	287
429	289
430	289
431	289
432	288
433	288
434	288
435	288
436	288
437	288
438	288
439	288
440	288
441	288
442	290
443	290
444	292
445	292
446	292
447	292
448	292
449	292
450	294
451	294
452	294
453	294
454	294
455	294
456	294
457	296
458	296
459	296
460	296
461	296
462	296
463	296
464	296
465	298
466	298
467	299
468	299
469	300
470	300
471	302
472	303
473	303
474	305
475	305
476	305
477	305
478	305
479	305
480	305
481	305
482	305
483	307
484	307
485	308
486	308
487	308
488	310
489	310
490	310
491	310
492	310
493	310
494	310
495	310
496	310
497	310
498	310
499	312
500	312
501	314
502	314
503	314
504	314
505	315
506	317
507	317
508	317
509	317
510	317
511	317
512	317
513	317
514	317
515	319
516	319
517	320
518	320
519	320
520	320
521	322
522	322
523	322
524	322
525	322
526	322
527	322
528	322
529	322
530	324
531	324
532	324
533	325
534	325
535	327
536	329
537	329
538	329
539	329
540	331
541	333
542	333
543	335
544	335
545	337
546	337
547	336
548	336
549	336
550	336
551	336
552	336
553	336
554	336
555	338
556	340
557	340
558	342
559	342
560	344
561	344
562	344
563	344
564	343
565	343
566	343
567	343
568	343
569	343
570	343
571	343
572	343
573	343
574	343
575	345
576	345
577	346
578	346
579	346
580	348
581	349
582	349
583	351
584	351
585	351
586	351
587	351
588	351
589	351
590	351
591	351
592	353
593	353
594	354
595	354
596	356
597	356
598	358
599	358
600	360
601	360
602	360
603	359
604	359
605	359
606	359
607	359
608	359
609	361
610	361
611	363
612	363
613	364
614	364
615	366
616	366
617	368
618	368
619	368
620	368
621	368
622	367
623	367
624	367
625	367
626	367
627	369
628	371
629	371
630	371
631	373
632	373
633	375
634	375
635	374
636	374
637	374
638	374
639	374
640	374
641	374
642	376
643	376
644	378
645	378
646	380
647	380
648	382
649	382
650	382
651	382
652	381
653	381
654	381
655	381
656	381
657	383
658	383
659	385
660	387
661	387
662	389
663	389
664	391
665	391
666	391
667	393
668	393
669	393
670	393
671	392
672	392
673	392
674	392
675	394
676	394
677	393
678	393
679	393
680	393
681	393
682	392
683	394
684	394
685	394
686	393
687	392
688	392
689	394
690	394
691	394
692	394
693	394
694	394
695	394
696	394
697	394
698	394
699	393
700	393
701	395
702	395
703	394
704	394
705	394
706	396
707	397
708	398
709	399
710	400
711	401
712	402
713	402
714	403
715	404
716	405
717	406
718	407
719	408
720	409
721	410
722	411
723	411
724	412
725	412
726	413
727	414
728	415
729	416
730	417
731	418
732	419
733	420
734	421
735	422
736	423
737	424
738	425
739	425
740	426
741	427
742	428
743	429
744	430
745	430
746	431
747	431
748	432
749	433
750	434
751	435
752	436
753	437
754	438
755	439
756	440
757	441
758	441
759	442
760	443
761	444
762	445
763	446
764	447
765	448
766	449
767	450
768	451
769	452
770	453
771	454
772	455
773	456
774	457
775	457
776	458
777	459
778	459
779	460
780	461
781	462
782	463
783	464
784	464
785	465
786	466
787	467
788	468
789	469
790	470
791	471
792	472
793	473
794	474
795	475
796	476
797	477
798	477
799	478
800	478
801	479
802	480
803	481
804	482
805	483
806	484
807	484
808	485
809	486
810	487
811	488
812	489
813	490
814	491
815	492
816	493
817	494
818	495
819	496
820	497
821	498
822	498
823	499
824	500
825	501
826	502
827	502
828	503
829	504
830	505
831	506
832	507
833	508
834	509
835	510
836	511
837	512
838	513
839	513
840	514
841	515
842	516
843	516
844	517
845	518
846	519
847	520
848	521
849	521
850	522
851	523
852	524
853	525
854	526
855	527
856	528
857	529
858	530
859	531
860	532
861	533
862	534
863	535
864	535
865	536
866	537
867	538
868	539
869	540
870	541
871	542
872	543
873	543
874	544
875	545
876	546
877	547
878	547
879	548
880	549
881	550
882	551
883	552
884	553
885	554
886	555
887	556
888	557
889	558
890	559
891	560
892	561
893	562
894	563
895	563
896	564
897	565
898	566
899	567
900	567
901	568
902	569
903	570
904	571
905	572
906	573
907	574
908	575
909	576
910	577
911	578
912	579
913	579
914	580
915	581
916	582
917	583
918	584
919	585
920	586
921	587
922	588
923	589
924	590
925	591
926	592
927	593
928	594
929	595
930	595
931	596
932	597
933	598
934	598
935	599
936	600
937	601
938	602
939	603
940	603
941	604
942	605
943	606
944	607
945	608
946	609
947	610
948	611
949	612
950	613
951	614
952	615
953	616
954	617
955	617
956	618
957	619
958	620
959	621
960	622
961	623
962	624
963	625
964	626
